TransactionID,Store,Category,Date,Quantity,UnitPrice,Revenue
18724,Store_A,Groceries,10/20/2020,-2,-5,500
15084,Store C,Eletronics,23/05/2020,2,,200
44810,Store_A,Clothing,4/6/2019,-2,,500
92277,STORE_B,Clothing,11/17/2019,5,100,100
92297,Store_A,Electronics,4/4/2020,3,-5,200
88872,Store C,Groceries,8/1/2020,10,100,100
30872,Store_B,Clothing,26/05/2019,2,-5,
88950,Store C,Eletronics,23/01/2019,2,50,500
80333,Store_A,Eletronics,6/9/2019,3,-5,500
78843,STORE_B,Clothing,4/8/2020,-2,-5,-50
12596,store_a,Groceries,24/09/2019,2,50,200
27167,store_a,Electronics,19/07/2020,5,20,
97844,STORE_B,Groceries,8/29/2019,5,20,-50
99751,Store_A,Home,24/07/2019,,-5,-50
87331,STORE_B,Clothing,21/08/2019,1,20,500
90520,Store_A,Home,16/08/2019,3,,200
68326,Store C,Clothing,14/05/2019,-2,-5,500
87670,Store_B,Electronics,4/4/2020,2,10,200
20782,Store_A,Groceries,10/11/2020,10,50,-50
52002,store_a,Groceries,11/23/2019,,100,100
97187,store_a,Clothing,14/05/2019,5,50,
34022,Store_B,Eletronics,6/12/2020,3,-5,-50
94458,Store_A,Home,19/07/2020,-2,10,500
24618,Store_B,Groceries,28/05/2019,3,50,
27245,Store C,Groceries,30/10/2020,-2,100,-50
93796,Store_B,Clothing,29/10/2020,5,100,200
20027,Store C,Eletronics,11/30/2019,1,10,500
23986,store_a,Home,23/10/2019,3,100,-50
13526,Store C,Eletronics,19/06/2020,2,,200
54361,Store_A,Eletronics,10/12/2019,10,100,200
77158,Store_A,Clothing,31/05/2019,10,10,200
48286,Store_A,Eletronics,12/16/2019,5,10,
39533,Store_A,Home,6/23/2019,3,50,500
28316,STORE_B,Electronics,4/26/2019,10,100,200
18699,Store C,Electronics,12/27/2019,3,100,-50
89491,Store_A,Home,9/10/2020,5,-5,200
68465,Store_B,Clothing,3/17/2019,1,-5,500
26673,Store_B,Groceries,25/01/2019,10,10,
33395,STORE_B,Clothing,9/1/2020,2,-5,200
33707,Store C,Home,5/6/2020,,50,-50
94749,Store C,Eletronics,3/13/2019,5,50,500
85937,Store C,Electronics,26/11/2020,,,200
96732,STORE_B,Eletronics,25/05/2020,1,,
66416,Store C,Clothing,3/27/2020,2,10,100
18758,Store C,Home,29/06/2019,,50,-50
77009,Store_A,Electronics,1/2/2020,2,50,200
23281,Store C,Home,5/4/2019,10,,200
42548,Store_A,Electronics,10/31/2020,3,-5,100
28371,Store_A,Electronics,27/08/2020,5,,500
87593,Store C,Electronics,13/08/2020,2,10,100
29644,Store_B,Clothing,13/11/2019,10,50,500
33874,store_a,Home,4/20/2019,1,10,200
98659,Store_B,Groceries,2/21/2019,-2,,100
24281,Store C,Groceries,5/8/2020,2,100,200
78787,Store C,Groceries,4/11/2020,1,,100
32289,Store_B,Home,5/7/2020,5,50,200
15054,Store C,Eletronics,8/9/2020,10,10,200
76846,Store_A,Home,28/03/2019,1,-5,200
59769,STORE_B,Electronics,22/09/2020,3,-5,
39312,Store C,Eletronics,25/02/2019,,50,100
14257,Store C,Electronics,7/9/2020,1,,
25846,Store_B,Electronics,17/07/2019,1,,200
32483,Store_A,Home,15/12/2020,10,20,-50
36558,Store_B,Groceries,9/16/2019,10,,500
53188,Store_B,Eletronics,3/6/2019,2,50,100
23012,Store C,Clothing,6/12/2019,,10,100
43236,Store_A,Groceries,1/4/2020,1,10,500
55076,Store C,Clothing,2/8/2019,1,20,
58402,Store C,Home,10/26/2020,10,-5,500
42076,Store C,Eletronics,11/16/2019,-2,50,-50
90337,Store C,Home,12/26/2019,3,,200
85164,STORE_B,Clothing,9/26/2019,-2,100,500
84264,store_a,Electronics,11/20/2019,10,10,500
27335,Store_A,Home,11/22/2019,3,50,200
53773,STORE_B,Eletronics,9/14/2019,,20,100
62158,store_a,Home,7/19/2019,-2,100,-50
38570,store_a,Groceries,31/12/2020,10,-5,500
97995,store_a,Home,9/1/2020,,50,500
50658,STORE_B,Clothing,1/2/2020,5,,100
69184,Store_A,Home,26/10/2020,1,-5,-50
82613,Store_B,Eletronics,23/06/2019,,10,200
68194,store_a,Home,6/13/2019,3,,200
77507,Store_B,Home,10/2/2020,5,20,
43959,Store_B,Eletronics,9/6/2020,3,10,-50
63072,Store C,Home,4/16/2019,2,100,-50
55588,Store_B,Eletronics,11/29/2020,2,10,500
50533,Store C,Clothing,12/30/2019,1,,
78582,Store_A,Eletronics,10/11/2019,5,-5,200
71743,Store_A,Clothing,10/21/2020,5,50,-50
54518,Store C,Clothing,26/02/2020,2,50,-50
22703,Store_A,Eletronics,11/29/2020,1,50,100
59456,store_a,Home,6/5/2020,,20,200
65491,Store_A,Groceries,16/01/2019,2,20,100
18043,Store C,Eletronics,18/08/2019,5,50,
78340,store_a,Home,13/12/2020,3,100,-50
20176,Store_B,Clothing,2/6/2020,-2,,
13936,Store_B,Electronics,18/07/2019,5,100,100
41174,Store_B,Groceries,7/28/2019,1,50,200
92632,Store C,Home,21/06/2020,5,,-50
98768,Store_B,Groceries,3/8/2020,10,20,200
35909,Store_A,Electronics,25/12/2019,5,10,
54158,Store_B,Electronics,21/03/2020,10,10,500
18366,STORE_B,Electronics,5/5/2020,2,,200
95125,STORE_B,Eletronics,28/12/2020,,100,200
64337,Store_B,Groceries,12/3/2020,10,,200
69331,Store_B,Eletronics,25/05/2020,5,100,-50
72197,STORE_B,Electronics,22/12/2020,,-5,
82042,Store_B,Home,5/16/2020,-2,100,
60924,store_a,Electronics,10/27/2020,,10,-50
38842,STORE_B,Eletronics,8/9/2019,5,20,200
27458,Store C,Electronics,3/10/2020,5,50,200
97367,STORE_B,Electronics,10/7/2019,-2,20,500
75382,Store_A,Eletronics,20/01/2020,1,50,200
84319,store_a,Eletronics,6/7/2020,2,-5,100
21170,Store C,Home,7/3/2020,10,10,200
90145,Store_B,Eletronics,10/28/2020,3,50,500
54942,Store_A,Home,12/11/2019,10,-5,100
98571,Store_A,Clothing,10/12/2020,5,100,500
26208,store_a,Clothing,1/1/2019,3,,500
45178,Store C,Eletronics,12/14/2019,3,50,
89172,Store_A,Electronics,13/06/2020,10,20,-50
19039,Store C,Groceries,3/2/2019,-2,10,500
24990,Store C,Electronics,22/07/2019,10,10,200
16441,Store_A,Eletronics,7/2/2019,10,-5,
84221,Store C,Home,5/22/2020,10,,100
89314,store_a,Electronics,7/17/2019,-2,100,-50
55959,Store_A,Clothing,20/02/2020,-2,100,
36862,store_a,Eletronics,1/16/2020,2,10,500
37273,store_a,Electronics,4/4/2019,1,100,
52500,Store C,Electronics,26/10/2019,1,-5,200
13956,Store C,Home,19/08/2020,10,,200
82089,Store_A,Home,7/11/2019,1,10,200
98789,Store_B,Home,30/10/2020,10,100,-50
99451,Store_A,Groceries,6/8/2020,10,50,
12365,store_a,Eletronics,25/11/2019,10,50,
82204,Store C,Eletronics,29/12/2019,,-5,500
15000,store_a,Clothing,10/16/2019,2,100,100
67072,STORE_B,Clothing,4/15/2019,5,50,200
62499,STORE_B,Eletronics,11/9/2019,1,,100
79211,store_a,Electronics,14/12/2019,1,20,100
22907,Store_B,Eletronics,4/2/2020,2,,200
27336,Store_B,Groceries,11/3/2019,2,-5,200
95220,Store_A,Clothing,31/03/2019,10,,500
62331,Store_A,Clothing,2/5/2019,10,100,-50
90672,Store_A,Clothing,1/3/2020,,,200
87755,Store C,Eletronics,5/6/2019,,100,100
78783,Store_B,Clothing,14/11/2019,5,10,500
79951,store_a,Clothing,26/11/2019,1,100,
62509,STORE_B,Eletronics,8/11/2019,2,-5,500
16472,Store_B,Electronics,2/4/2019,5,100,200
32380,Store_B,Clothing,17/10/2020,1,10,200
37280,Store_B,Clothing,11/12/2020,5,20,-50
31859,Store_A,Clothing,23/12/2020,5,-5,500
58402,Store C,Groceries,4/11/2020,-2,10,200
18262,store_a,Eletronics,15/06/2019,10,100,100
21066,Store_A,Clothing,7/18/2019,5,-5,100
25554,Store C,Groceries,6/2/2019,10,50,500
17008,Store_B,Electronics,18/05/2020,1,100,-50
97851,Store C,Electronics,8/29/2019,,10,500
90799,Store_A,Groceries,7/4/2020,1,100,-50
26238,Store_B,Electronics,10/21/2019,10,10,100
92025,Store_A,Home,10/7/2019,,,200
27153,store_a,Electronics,30/08/2020,-2,20,
69353,Store_B,Home,24/02/2020,3,20,200
62092,Store C,Groceries,4/12/2020,,-5,100
53152,Store_A,Home,1/2/2020,5,10,100
59104,STORE_B,Electronics,10/11/2019,1,20,200
34283,Store C,Clothing,11/12/2019,-2,50,200
56429,Store C,Home,27/01/2019,5,-5,100
87223,Store_B,Electronics,18/01/2020,-2,50,200
98534,Store C,Clothing,27/11/2020,,20,
64957,Store_A,Groceries,3/26/2020,3,10,
38887,STORE_B,Groceries,16/02/2019,5,-5,500
56172,store_a,Eletronics,26/06/2019,3,50,
14355,STORE_B,Groceries,18/03/2020,2,20,100
43701,Store_A,Eletronics,3/21/2020,3,100,100
51534,Store_B,Groceries,14/08/2019,1,50,500
81442,Store_A,Groceries,3/21/2019,,,-50
71274,Store C,Groceries,6/11/2019,10,-5,500
88108,Store_B,Eletronics,5/18/2019,10,50,-50
22279,store_a,Eletronics,10/13/2020,5,-5,-50
53491,store_a,Home,30/04/2019,,20,200
86147,Store_A,Electronics,7/5/2020,-2,20,
18261,Store C,Electronics,3/15/2019,2,-5,-50
14474,store_a,Electronics,2/1/2020,5,20,200
38390,STORE_B,Groceries,2/19/2019,3,10,500
36925,Store_B,Electronics,30/10/2019,10,-5,500
92174,STORE_B,Eletronics,31/01/2020,3,10,-50
69051,store_a,Home,1/23/2020,10,-5,200
99007,store_a,Clothing,1/20/2020,10,100,100
14787,Store_A,Home,10/26/2019,10,100,
83398,Store_A,Electronics,12/5/2019,,50,-50
68177,Store_B,Electronics,12/11/2020,-2,20,100
53724,Store_A,Eletronics,4/18/2020,-2,100,
20663,Store C,Home,9/7/2020,-2,20,100
26120,Store_B,Eletronics,19/08/2019,1,50,200
32740,Store C,Eletronics,2/3/2019,,10,-50
12035,Store_A,Clothing,10/3/2020,3,100,100
67443,Store_B,Eletronics,7/4/2020,-2,,100
77388,store_a,Eletronics,1/13/2019,,,100
62335,STORE_B,Clothing,3/24/2020,-2,,-50
53315,store_a,Groceries,6/23/2019,5,,200
74165,Store C,Groceries,29/02/2020,2,,200
56627,store_a,Clothing,8/17/2020,5,,100
18303,store_a,Eletronics,20/07/2019,,,200
59334,STORE_B,Electronics,9/26/2019,3,100,
65892,STORE_B,Home,27/06/2020,2,,200
71196,store_a,Electronics,24/10/2020,5,-5,100
75700,STORE_B,Electronics,9/9/2020,2,-5,
49726,store_a,Eletronics,11/2/2019,3,,-50
85751,Store_B,Home,14/05/2019,10,50,500
59606,store_a,Home,6/9/2020,3,100,200
40694,Store_A,Groceries,6/6/2019,-2,-5,
41253,STORE_B,Clothing,11/2/2020,1,50,500
34230,STORE_B,Eletronics,6/27/2019,2,20,-50
63974,Store C,Home,9/16/2019,3,,500
73545,Store C,Eletronics,9/17/2019,10,10,-50
26925,Store_A,Groceries,3/3/2020,10,,100
16033,STORE_B,Electronics,10/4/2020,3,,100
72461,STORE_B,Home,3/22/2019,5,50,-50
12665,Store C,Groceries,21/10/2020,3,20,500
37025,Store C,Eletronics,18/12/2019,10,50,200
33533,store_a,Groceries,2/1/2020,3,100,500
55897,STORE_B,Groceries,15/06/2020,1,20,500
87661,STORE_B,Groceries,5/9/2019,5,-5,200
30998,store_a,Groceries,2/16/2020,3,20,500
71248,STORE_B,Groceries,11/11/2019,10,20,500
33057,Store_A,Groceries,28/10/2020,3,50,
89244,Store C,Clothing,30/12/2020,-2,,-50
93608,Store C,Eletronics,6/3/2020,3,,100
80631,Store C,Electronics,3/30/2020,2,,-50
77173,Store_B,Eletronics,9/6/2020,3,,500
90206,Store_A,Home,17/06/2019,1,,200
48734,Store_A,Home,21/06/2019,10,100,200
72072,store_a,Eletronics,29/10/2019,,10,100
74175,Store_B,Groceries,8/20/2019,2,-5,100
73783,STORE_B,Clothing,9/2/2020,,20,100
80739,Store_A,Electronics,12/30/2020,3,10,200
97054,Store_B,Groceries,22/08/2019,-2,100,500
61042,Store_B,Eletronics,20/11/2020,5,,100
62357,Store_A,Eletronics,31/05/2019,1,100,100
18669,store_a,Clothing,11/14/2019,1,-5,200
77902,Store_B,Clothing,6/5/2020,-2,-5,500
28910,Store C,Eletronics,15/01/2020,1,100,100
66959,Store_B,Groceries,12/16/2020,-2,10,500
10366,STORE_B,Groceries,2/9/2020,2,20,
58415,Store_A,Groceries,17/09/2020,-2,50,100
19907,STORE_B,Electronics,14/10/2020,-2,50,100
42780,store_a,Electronics,17/06/2020,3,-5,200
67879,Store C,Groceries,15/12/2019,1,20,
95159,Store_A,Eletronics,7/2/2020,3,,
45085,Store_B,Clothing,8/12/2019,5,100,
75499,Store C,Home,5/11/2019,-2,,-50
30426,Store_B,Clothing,1/1/2020,3,-5,200
58197,store_a,Clothing,2/6/2019,,100,200
17485,Store_A,Home,7/21/2019,3,50,100
59527,store_a,Groceries,4/3/2019,3,-5,200
74600,store_a,Clothing,22/11/2019,-2,-5,100
91439,store_a,Home,2/23/2020,10,20,100
78748,store_a,Eletronics,10/5/2020,,10,-50
68528,Store_B,Eletronics,7/4/2020,2,-5,200
37799,STORE_B,Eletronics,9/17/2020,-2,10,200
56339,Store_B,Groceries,24/04/2019,3,20,-50
26087,Store C,Clothing,31/05/2019,1,-5,-50
17446,store_a,Clothing,12/20/2020,-2,-5,200
60460,Store C,Electronics,27/08/2020,10,50,200
68260,Store_B,Eletronics,1/8/2019,3,100,100
24877,store_a,Groceries,1/29/2020,10,10,500
34723,Store_B,Home,19/03/2019,2,50,100
22943,store_a,Groceries,21/05/2019,-2,-5,
20306,Store_B,Clothing,18/05/2020,10,20,
46784,Store_A,Eletronics,16/05/2019,1,,500
30455,STORE_B,Electronics,7/24/2020,3,50,-50
81448,STORE_B,Groceries,24/03/2020,1,50,
39974,store_a,Electronics,9/25/2020,-2,,-50
37371,Store_A,Clothing,9/23/2020,-2,-5,-50
13936,Store C,Home,19/03/2019,5,50,100
43166,Store_A,Groceries,11/18/2019,10,10,-50
35727,store_a,Clothing,28/12/2020,10,-5,500
73969,Store_A,Eletronics,7/27/2020,10,10,100
38368,Store C,Groceries,29/11/2019,,10,500
78531,store_a,Electronics,29/11/2019,-2,50,-50
49097,STORE_B,Groceries,19/05/2019,-2,-5,
44984,Store_A,Clothing,27/04/2020,2,50,-50
60859,STORE_B,Clothing,15/01/2019,,50,500
54291,STORE_B,Electronics,4/11/2019,1,-5,200
75228,Store_B,Clothing,21/02/2020,-2,-5,200
32150,Store C,Groceries,26/07/2020,5,-5,
32061,Store_A,Electronics,25/07/2019,2,-5,500
39178,STORE_B,Clothing,16/08/2019,2,20,
66790,STORE_B,Clothing,2/17/2019,3,-5,100
75696,Store C,Groceries,7/8/2019,-2,,-50
25648,STORE_B,Clothing,10/31/2019,5,-5,100
71779,STORE_B,Groceries,2/2/2020,-2,50,200
46672,STORE_B,Eletronics,1/4/2020,10,,-50
79109,STORE_B,Groceries,4/4/2020,,100,100
70521,Store_B,Home,9/4/2019,10,10,200
44593,Store_B,Clothing,9/21/2019,-2,20,100
23786,store_a,Eletronics,13/05/2020,3,,-50
19815,Store_A,Electronics,6/13/2020,,10,100
31966,Store C,Home,18/10/2020,10,20,-50
23794,store_a,Electronics,19/01/2019,1,-5,100
41423,Store_B,Home,24/09/2020,10,10,
31302,Store_B,Eletronics,2/11/2020,-2,50,100
71064,Store_B,Eletronics,3/28/2020,,50,100
96800,store_a,Eletronics,24/03/2019,1,-5,
95140,Store_B,Home,7/31/2020,3,10,200
37835,store_a,Groceries,22/08/2019,3,-5,-50
83356,Store_B,Electronics,18/03/2020,1,-5,500
59282,STORE_B,Groceries,30/04/2020,,20,200
62714,STORE_B,Groceries,5/27/2019,,10,-50
77035,Store_A,Clothing,2/10/2020,10,100,100
33814,Store_B,Electronics,7/2/2019,3,-5,200
34089,Store_A,Home,3/2/2020,3,20,100
83162,store_a,Clothing,8/24/2019,1,20,200
65831,Store_A,Clothing,9/29/2020,3,10,200
42746,Store_B,Eletronics,15/08/2019,-2,,500
91673,store_a,Home,6/28/2019,10,-5,
61940,store_a,Groceries,3/7/2020,3,-5,200
96796,STORE_B,Groceries,24/11/2020,1,10,100
46476,store_a,Groceries,6/8/2020,10,,500
36283,store_a,Eletronics,12/1/2019,5,20,200
11769,Store_A,Groceries,11/19/2019,1,50,
52278,store_a,Electronics,7/7/2020,5,-5,100
56994,Store C,Groceries,2/3/2020,3,50,500
72898,STORE_B,Groceries,12/3/2019,10,-5,-50
25634,STORE_B,Electronics,15/08/2020,3,10,
20965,store_a,Eletronics,4/29/2019,10,-5,-50
37566,Store_A,Clothing,2/17/2020,2,,-50
62196,STORE_B,Home,8/2/2020,3,-5,500
58285,STORE_B,Eletronics,7/11/2020,3,10,500
65499,Store C,Groceries,11/1/2019,3,100,500
29420,store_a,Clothing,7/15/2019,,10,-50
35236,STORE_B,Home,11/29/2019,1,10,100
16218,STORE_B,Home,9/11/2019,,10,500
59892,STORE_B,Home,9/14/2020,10,10,
84031,STORE_B,Electronics,10/19/2020,10,,500
74057,Store_A,Electronics,12/4/2020,10,-5,500
88609,Store_B,Clothing,26/12/2020,1,,500
86907,Store C,Groceries,1/6/2019,10,,-50
93130,Store_A,Clothing,19/12/2020,,100,100
21226,Store C,Groceries,5/6/2020,-2,100,500
62271,STORE_B,Eletronics,6/7/2020,,-5,-50
20046,Store C,Home,8/5/2019,-2,-5,
47117,store_a,Home,16/09/2019,3,10,100
14965,store_a,Electronics,1/10/2020,5,,-50
69478,Store_B,Eletronics,2/5/2019,-2,100,200
88872,Store_B,Eletronics,14/02/2019,2,50,
67277,Store C,Groceries,1/28/2019,10,10,
95379,Store_A,Eletronics,26/10/2020,1,20,200
69613,Store_A,Electronics,3/27/2019,-2,,-50
27373,STORE_B,Groceries,7/7/2019,1,10,-50
55452,Store_A,Clothing,11/1/2019,10,-5,
60089,Store_B,Groceries,4/2/2019,5,10,-50
16654,Store_A,Clothing,15/12/2020,,20,200
41280,STORE_B,Groceries,3/21/2019,10,-5,-50
66141,store_a,Home,7/5/2019,1,50,
97943,Store_A,Clothing,25/10/2019,2,100,-50
77894,Store_A,Electronics,7/11/2020,5,100,100
36583,Store_B,Clothing,5/23/2020,10,20,200
16360,Store C,Clothing,28/08/2019,-2,20,200
63968,store_a,Groceries,22/10/2019,2,100,500
13743,Store C,Home,8/5/2019,10,50,-50
17159,STORE_B,Groceries,9/14/2019,5,50,200
42151,STORE_B,Groceries,17/12/2020,1,10,-50
10518,Store C,Home,11/20/2019,,20,100
26652,Store_B,Groceries,7/16/2019,-2,20,
88461,Store_B,Home,5/18/2020,,20,
81011,Store_B,Electronics,18/07/2020,5,-5,500
52348,store_a,Home,11/24/2020,3,100,500
85422,STORE_B,Eletronics,16/08/2019,,100,200
87001,STORE_B,Home,1/18/2019,10,100,200
86757,STORE_B,Home,4/17/2019,2,50,200
34395,store_a,Eletronics,5/5/2019,2,100,100
12335,STORE_B,Home,4/27/2020,-2,10,500
80112,Store C,Clothing,24/10/2019,,-5,500
10500,Store_A,Groceries,9/18/2020,5,100,
18083,store_a,Groceries,12/17/2019,-2,-5,500
91256,Store_A,Electronics,12/17/2019,5,-5,500
15543,Store C,Electronics,10/10/2020,5,50,100
78812,Store_B,Eletronics,19/06/2019,2,20,200
62237,Store_B,Clothing,8/16/2019,1,-5,100
99716,Store_B,Electronics,1/16/2019,2,10,-50
16613,store_a,Groceries,2/29/2020,1,50,
76863,Store_B,Electronics,4/8/2020,-2,,
50540,store_a,Electronics,12/24/2020,-2,-5,
86202,store_a,Home,22/06/2020,-2,-5,200
36255,Store_A,Electronics,4/3/2019,5,20,200
95666,Store_B,Eletronics,6/26/2019,3,100,200
32068,STORE_B,Groceries,6/26/2020,2,50,
59057,Store_B,Eletronics,5/23/2020,5,,
28946,Store_B,Eletronics,7/17/2020,2,50,
30547,Store_B,Clothing,8/21/2019,5,100,-50
95237,STORE_B,Home,27/11/2019,2,50,-50
15769,STORE_B,Eletronics,5/5/2020,10,,
34883,store_a,Clothing,13/10/2019,2,50,200
71340,STORE_B,Groceries,3/19/2020,10,10,200
89199,store_a,Groceries,1/20/2019,1,10,-50
45162,Store_A,Clothing,4/21/2019,2,100,-50
98388,store_a,Eletronics,5/1/2020,1,,
95924,Store_B,Eletronics,3/30/2019,3,,
43434,Store C,Home,3/9/2020,,,200
32102,Store C,Home,15/02/2020,,,500
31536,Store_B,Groceries,3/9/2020,10,,200
87891,store_a,Home,15/06/2020,2,20,200
77770,Store_B,Clothing,3/13/2019,,50,
60388,STORE_B,Groceries,1/4/2019,1,-5,500
60775,store_a,Eletronics,22/11/2020,,,500
41147,Store_B,Groceries,26/03/2019,,-5,
60526,STORE_B,Electronics,2/8/2020,5,10,100
33659,STORE_B,Groceries,9/8/2019,,-5,
92096,store_a,Home,18/05/2019,1,-5,-50
33088,Store_A,Clothing,2/5/2020,,50,500
78464,Store_A,Eletronics,17/05/2019,2,-5,
69998,STORE_B,Eletronics,29/05/2020,,100,200
50382,Store_A,Home,19/04/2020,3,100,200
38184,STORE_B,Home,14/06/2019,,,200
30099,Store_A,Home,9/13/2019,10,20,
79810,STORE_B,Electronics,16/01/2020,5,20,100
47739,STORE_B,Clothing,22/05/2019,-2,50,-50
18389,STORE_B,Electronics,5/6/2020,1,20,200
27352,STORE_B,Home,12/2/2019,,-5,
31148,Store C,Clothing,30/11/2020,,100,100
41828,Store_A,Home,9/24/2020,2,,500
78040,STORE_B,Clothing,4/8/2020,-2,10,500
66795,Store_B,Eletronics,12/28/2019,2,-5,-50
68620,store_a,Electronics,19/11/2019,10,100,
67114,Store_B,Home,7/7/2019,-2,100,
50711,Store_B,Home,12/6/2019,5,50,200
27748,Store C,Groceries,9/28/2020,1,-5,100
98636,Store_A,Eletronics,30/05/2020,1,20,-50
43691,Store C,Home,16/01/2019,1,10,100
98517,Store_A,Electronics,21/02/2020,10,10,-50
75282,STORE_B,Eletronics,11/13/2020,10,20,
70360,Store C,Home,29/09/2019,,,
20246,store_a,Electronics,3/10/2019,5,20,-50
69395,Store_A,Groceries,11/23/2020,1,,100
42486,Store C,Groceries,8/3/2019,1,10,500
40340,store_a,Electronics,4/28/2019,,-5,500
94874,Store_B,Eletronics,8/15/2019,5,50,200
60300,STORE_B,Electronics,9/6/2019,-2,100,200
13086,STORE_B,Electronics,3/19/2020,5,-5,100
24860,Store_B,Groceries,7/2/2020,5,10,
27013,Store C,Groceries,8/4/2019,2,10,100
17407,Store_B,Groceries,30/12/2020,5,10,-50
43542,store_a,Home,1/12/2019,3,100,500
34935,Store_A,Home,19/02/2020,10,,200
59079,Store C,Clothing,5/3/2020,5,50,100
44111,Store_A,Home,27/06/2020,2,-5,100
66550,Store_B,Eletronics,8/1/2020,-2,-5,-50
85697,STORE_B,Eletronics,26/07/2020,3,50,
99117,Store_A,Groceries,11/1/2019,2,50,
96936,Store_A,Electronics,21/09/2020,2,,500
86955,STORE_B,Groceries,6/17/2019,,-5,200
50565,Store_A,Electronics,18/08/2019,2,20,
29283,Store_A,Groceries,12/9/2020,2,20,
76470,STORE_B,Groceries,22/06/2020,1,50,
96916,STORE_B,Eletronics,16/08/2020,10,10,100
89552,Store_B,Electronics,7/19/2019,,10,
48233,Store_B,Clothing,13/05/2019,,100,-50
32695,Store_A,Clothing,23/01/2019,1,20,500
52734,Store C,Groceries,2/11/2019,3,10,
91257,Store_B,Groceries,20/10/2020,1,50,200
11505,Store_B,Eletronics,12/2/2019,,100,100
15363,Store C,Electronics,4/7/2019,3,20,-50
58708,Store C,Groceries,3/12/2019,,100,500
53614,STORE_B,Clothing,19/09/2019,5,10,100
11010,Store_B,Electronics,12/23/2019,3,50,-50
29861,store_a,Groceries,22/03/2019,,50,100
34125,store_a,Electronics,6/27/2020,1,50,500
19369,Store_A,Eletronics,26/06/2020,,10,500
79393,Store_B,Clothing,9/11/2019,1,,
36671,store_a,Electronics,19/04/2020,3,-5,200
85400,Store_B,Clothing,14/09/2019,1,-5,
74512,Store_B,Groceries,3/4/2020,3,50,100
85656,store_a,Home,1/4/2019,2,-5,
95759,Store_B,Electronics,5/25/2019,10,,500
54138,Store C,Clothing,6/14/2019,-2,50,500
63420,Store_A,Electronics,12/10/2019,3,,500
78089,STORE_B,Groceries,2/2/2020,-2,20,
25489,store_a,Groceries,29/08/2020,-2,-5,-50
69789,STORE_B,Clothing,6/4/2020,2,20,
79925,Store_A,Eletronics,6/3/2020,2,50,
59703,Store C,Electronics,14/07/2019,2,100,
97486,Store C,Electronics,29/12/2020,-2,100,
86625,Store C,Groceries,8/31/2020,2,10,500
68228,Store C,Electronics,5/26/2020,3,20,200
13051,store_a,Clothing,2/13/2020,-2,20,
48090,store_a,Home,3/11/2020,-2,100,
38805,Store_B,Groceries,30/08/2020,1,50,200
54557,Store_B,Home,6/25/2020,2,10,
12555,Store_A,Electronics,9/4/2020,5,20,200
60241,Store_B,Eletronics,18/06/2019,2,10,500
88303,Store_A,Clothing,22/12/2019,1,20,-50
75994,Store_A,Electronics,21/11/2019,1,,
26066,Store_A,Clothing,18/05/2020,10,,-50
14721,Store C,Electronics,7/16/2020,10,10,
87982,STORE_B,Electronics,7/28/2020,-2,100,100
16304,STORE_B,Electronics,8/1/2020,2,100,100
52967,store_a,Groceries,18/10/2019,2,20,500
88763,Store_A,Home,12/9/2019,,-5,-50
50462,Store C,Eletronics,8/6/2020,-2,,-50
81834,Store_B,Home,9/4/2020,,,200
60155,Store_B,Home,5/9/2019,10,10,200
85842,store_a,Clothing,8/11/2019,2,-5,
12589,store_a,Groceries,12/23/2019,,10,200
47078,Store_A,Groceries,12/12/2020,5,100,200
64918,Store_A,Electronics,16/08/2019,3,100,-50
23601,Store_B,Home,3/22/2019,10,-5,100
17711,Store_B,Eletronics,10/27/2020,10,-5,-50
96900,Store_B,Clothing,19/02/2019,1,100,200
69430,Store_B,Groceries,15/02/2020,2,50,
73327,STORE_B,Electronics,1/3/2019,10,,100
13970,Store_A,Eletronics,5/6/2020,10,,200
79535,Store_A,Home,8/13/2019,,10,200
96570,Store_B,Eletronics,13/09/2019,5,,
46176,Store C,Groceries,2/23/2020,-2,10,
51730,Store_B,Clothing,18/02/2019,2,-5,200
92168,store_a,Home,5/17/2019,3,-5,200
23385,Store C,Clothing,8/14/2019,5,50,-50
15950,store_a,Eletronics,18/09/2020,3,-5,500
83511,Store C,Eletronics,5/6/2020,1,100,
63009,store_a,Electronics,11/19/2019,10,50,
96850,Store_B,Home,5/2/2020,,100,-50
33398,Store_B,Eletronics,22/03/2019,5,100,100
35277,Store C,Groceries,3/20/2020,3,10,100
36761,store_a,Groceries,1/7/2019,2,100,100
74435,STORE_B,Clothing,5/8/2019,1,50,
73944,Store C,Groceries,7/10/2020,-2,20,500
41533,Store C,Eletronics,9/24/2019,1,-5,500
82502,Store_A,Groceries,11/15/2020,10,10,-50
82123,Store C,Home,16/07/2019,10,-5,100
32880,STORE_B,Clothing,8/2/2019,3,100,100
80627,Store_B,Home,9/4/2019,3,100,200
51753,store_a,Eletronics,28/10/2020,1,,-50
92597,Store_A,Eletronics,2/25/2020,3,10,-50
97829,store_a,Groceries,30/11/2019,10,10,
11561,Store_B,Electronics,12/17/2020,1,50,
63205,Store C,Electronics,2/10/2020,1,20,-50
69810,STORE_B,Eletronics,5/23/2019,-2,50,500
74482,Store_A,Eletronics,5/21/2019,2,50,-50
79192,STORE_B,Clothing,7/18/2020,2,50,500
97154,STORE_B,Eletronics,4/17/2019,3,20,
96066,STORE_B,Eletronics,2/2/2019,3,50,-50
